player_id,short_name,long_name,player_positions,overall,potential,age,club_name,league_name,nationality_name,value_eur,wage_eur,pace,shooting,passing,dribbling,defending,physic,goals_real,assists_real,minutes_played
206,Player_206,Player Full Name 206,LB,75,81,20,Real Betis,La Liga,Spain,105925145,714028,72,63,76,66,43,76,0,1,3403
207,Player_207,Player Full Name 207,CDM,73,77,35,Real Betis,La Liga,Portugal,70782878,541302,85,79,67,97,78,95,1,2,2738
208,Player_208,Player Full Name 208,CB,76,79,19,Real Betis,La Liga,Spain,98008913,561666,46,66,90,79,89,82,0,0,2477
209,Player_209,Player Full Name 209,GK,77,80,34,Real Betis,La Liga,Portugal,104455731,750986,68,64,60,69,60,51,0,2,1448
210,Player_210,Player Full Name 210,RB,81,89,26,Real Betis,La Liga,France,180328119,1104340,90,62,59,78,60,73,1,3,3184
211,Player_211,Player Full Name 211,LB,73,74,28,Real Betis,La Liga,England,58647749,276832,85,57,53,82,83,55,0,2,703
212,Player_212,Player Full Name 212,CDM,74,75,33,Real Betis,La Liga,France,102255045,817347,59,73,76,67,61,60,0,0,2857
213,Player_213,Player Full Name 213,RB,73,78,32,Real Betis,La Liga,England,85227659,447194,91,54,86,85,53,64,1,2,2002
214,Player_214,Player Full Name 214,LW,69,70,33,Osasuna,La Liga,Netherlands,37287169,207820,79,90,74,50,70,62,7,2,1991
215,Player_215,Player Full Name 215,LW,74,76,32,Osasuna,La Liga,Netherlands,71328606,444761,73,73,60,54,77,40,2,5,535
216,Player_216,Player Full Name 216,CM,74,74,29,Osasuna,La Liga,Uruguay,89543878,412559,76,50,74,84,67,70,0,4,1044
217,Player_217,Player Full Name 217,CDM,74,76,33,Osasuna,La Liga,Brazil,60925478,211216,66,55,68,71,76,79,0,0,2944
218,Player_218,Player Full Name 218,CB,74,79,24,Osasuna,La Liga,England,76484522,492551,70,50,72,69,74,76,0,1,1676
219,Player_219,Player Full Name 219,ST,64,67,26,Osasuna,La Liga,Brazil,21063928,88004,49,62,58,66,59,78,4,0,3344
220,Player_220,Player Full Name 220,CB,79,84,25,Osasuna,La Liga,Argentina,161391705,1009795,61,62,63,67,63,45,1,3,1763
221,Player_221,Player Full Name 221,ST,65,74,20,Osasuna,La Liga,Germany,21981015,135931,61,67,63,80,74,62,2,0,51
222,Player_222,Player Full Name 222,CM,78,85,18,Osasuna,La Liga,France,130437121,608863,80,69,45,69,59,67,2,3,1888
223,Player_223,Player Full Name 223,CDM,86,90,19,Osasuna,La Liga,Germany,372013915,1644664,51,48,54,69,88,57,2,0,2469
224,Player_224,Player Full Name 224,LW,75,80,30,Osasuna,La Liga,Portugal,98920042,596978,86,59,69,86,70,56,5,1,425
225,Player_225,Player Full Name 225,CDM,79,83,23,Osasuna,La Liga,England,113267626,864293,58,75,62,72,61,84,1,0,18
226,Player_226,Player Full Name 226,LB,76,76,18,Osasuna,La Liga,Netherlands,104377724,822942,74,72,70,53,40,88,0,0,472
227,Player_227,Player Full Name 227,RB,74,75,36,Osasuna,La Liga,Uruguay,73804095,247877,84,45,81,55,42,74,3,2,107
228,Player_228,Player Full Name 228,CB,68,71,26,Osasuna,La Liga,France,40391131,193093,82,79,76,90,86,81,0,0,3360
229,Player_229,Player Full Name 229,CDM,79,84,22,Osasuna,La Liga,Germany,142623223,986414,75,47,49,58,73,64,0,0,1014
230,Player_230,Player Full Name 230,CM,67,75,25,Osasuna,La Liga,Brazil,37499187,266475,45,61,84,61,47,68,0,2,2192
231,Player_231,Player Full Name 231,CM,71,71,35,Osasuna,La Liga,Brazil,59064526,183726,70,42,72,80,80,83,1,0,1373
232,Player_232,Player Full Name 232,CB,75,75,22,Osasuna,La Liga,France,103778402,508010,84,49,61,64,38,70,1,2,451
233,Player_233,Player Full Name 233,RW,70,71,26,Osasuna,La Liga,Colombia,45545572,255000,55,66,86,77,57,46,6,2,2372
234,Player_234,Player Full Name 234,CM,77,78,24,Osasuna,La Liga,Brazil,84162654,305254,84,83,99,88,52,81,0,2,2979
235,Player_235,Player Full Name 235,CB,71,78,25,Osasuna,La Liga,Colombia,59706855,441148,90,75,61,69,58,65,0,0,691
236,Player_236,Player Full Name 236,CB,72,74,30,Osasuna,La Liga,Brazil,64466415,467719,60,69,76,88,30,57,0,0,2299
237,Player_237,Player Full Name 237,CM,70,79,17,Osasuna,La Liga,England,54580267,242378,97,98,64,56,71,71,0,3,2675
238,Player_238,Player Full Name 238,LB,81,90,26,Celta Vigo,La Liga,Brazil,178618073,1265575,53,96,71,56,62,60,1,1,2695
239,Player_239,Player Full Name 239,LB,78,86,20,Celta Vigo,La Liga,Colombia,119357079,713841,58,62,40,79,57,70,1,1,2416
240,Player_240,Player Full Name 240,CB,76,82,35,Celta Vigo,La Liga,Spain,119735865,401521,67,68,65,84,68,73,0,1,3221
241,Player_241,Player Full Name 241,CB,72,80,20,Celta Vigo,La Liga,Netherlands,55705557,172299,68,93,59,50,80,61,0,0,1754
242,Player_242,Player Full Name 242,CDM,78,84,30,Celta Vigo,La Liga,Spain,112726750,526059,83,77,64,53,30,86,1,2,1258
243,Player_243,Player Full Name 243,RW,73,79,28,Celta Vigo,La Liga,Spain,78456162,331814,97,47,91,77,41,65,1,5,262
244,Player_244,Player Full Name 244,LW,72,75,17,Celta Vigo,La Liga,England,46812268,191589,87,88,58,87,58,66,3,2,1749
245,Player_245,Player Full Name 245,RB,64,70,23,Celta Vigo,La Liga,France,22629573,161364,53,67,84,63,93,76,0,3,2714
246,Player_246,Player Full Name 246,RB,75,81,29,Celta Vigo,La Liga,England,104042708,572000,70,64,50,56,44,60,2,2,836
247,Player_247,Player Full Name 247,CDM,72,77,29,Celta Vigo,La Liga,France,48852377,246993,76,65,51,69,50,54,0,1,1799
248,Player_248,Player Full Name 248,CM,73,74,18,Celta Vigo,La Liga,Germany,76072161,477299,66,61,67,96,55,57,0,3,918
249,Player_249,Player Full Name 249,CDM,56,59,24,Celta Vigo,La Liga,Spain,8669015,59191,48,73,60,59,77,67,0,0,3141
250,Player_250,Player Full Name 250,CB,71,76,25,Celta Vigo,La Liga,Spain,59983682,419057,80,66,46,64,61,73,1,0,3131
251,Player_251,Player Full Name 251,LW,77,86,29,Celta Vigo,La Liga,Uruguay,80592549,280449,67,35,69,51,82,72,6,4,831
252,Player_252,Player Full Name 252,LB,79,81,24,Celta Vigo,La Liga,Portugal,128528595,689125,85,37,83,63,56,61,0,0,828
253,Player_253,Player Full Name 253,CB,73,81,27,Celta Vigo,La Liga,Uruguay,85576516,433730,49,64,85,86,30,73,0,0,3124
254,Player_254,Player Full Name 254,RB,63,70,23,Celta Vigo,La Liga,Germany,18595658,108034,74,69,87,62,81,70,0,0,1719
255,Player_255,Player Full Name 255,LB,77,84,27,Celta Vigo,La Liga,Uruguay,109721285,744802,76,61,71,64,43,76,1,1,3129
256,Player_256,Player Full Name 256,GK,74,76,33,Celta Vigo,La Liga,Colombia,83189030,514020,70,79,74,79,52,73,0,2,617
257,Player_257,Player Full Name 257,GK,74,82,27,Celta Vigo,La Liga,Argentina,100037670,711210,71,69,51,75,67,69,1,1,2614
258,Player_258,Player Full Name 258,LW,67,73,35,Celta Vigo,La Liga,England,29216967,124300,68,44,75,75,72,49,3,2,1918
259,Player_259,Player Full Name 259,CB,88,88,28,Celta Vigo,La Liga,Spain,436511397,2928829,61,66,65,55,54,66,0,0,1112
260,Player_260,Player Full Name 260,RW,75,82,34,Celta Vigo,La Liga,Netherlands,113043161,665929,86,63,55,75,63,83,2,3,2879
261,Player_261,Player Full Name 261,LB,68,71,23,Celta Vigo,La Liga,Netherlands,44341648,277166,74,75,74,49,83,70,0,2,1144
262,Player_262,Player Full Name 262,CB,84,84,30,Celta Vigo,La Liga,Germany,303890011,1493422,82,64,87,54,52,64,0,0,1831
263,Player_263,Player Full Name 263,LB,71,75,32,Celta Vigo,La Liga,Spain,70955724,306355,64,71,75,57,65,67,0,0,901
264,Player_264,Player Full Name 264,LB,72,73,34,Getafe,La Liga,Argentina,53221195,364582,60,93,60,85,73,60,1,1,2586
265,Player_265,Player Full Name 265,CM,69,76,27,Getafe,La Liga,England,42831287,160126,61,61,63,85,68,68,1,5,1154
266,Player_266,Player Full Name 266,LB,66,72,22,Getafe,La Liga,Portugal,31207447,131057,78,67,86,85,47,70,0,1,1
267,Player_267,Player Full Name 267,CM,72,78,26,Getafe,La Liga,Netherlands,56412299,254190,89,46,99,87,48,64,0,6,1908
268,Player_268,Player Full Name 268,CB,71,79,22,Getafe,La Liga,Germany,65530095,241006,73,71,66,58,84,63,0,0,612
269,Player_269,Player Full Name 269,RB,70,70,28,Getafe,La Liga,Brazil,56016832,172913,69,52,80,67,44,81,0,0,2651
270,Player_270,Player Full Name 270,LW,79,87,32,Getafe,La Liga,Argentina,160296207,1281177,73,75,47,79,88,42,3,3,1573
271,Player_271,Player Full Name 271,CM,69,74,17,Getafe,La Liga,Uruguay,35824790,226886,58,88,61,54,59,61,1,1,2435
272,Player_272,Player Full Name 272,ST,63,68,35,Getafe,La Liga,France,19932388,144130,87,61,71,53,64,74,3,1,929
273,Player_273,Player Full Name 273,CM,73,82,28,Getafe,La Liga,France,64354800,288165,61,38,62,55,62,65,0,5,2477
274,Player_274,Player Full Name 274,CB,67,74,21,Getafe,La Liga,Spain,36241891,170841,51,77,69,57,55,53,0,0,975
275,Player_275,Player Full Name 275,CM,60,66,28,Getafe,La Liga,Colombia,12909694,95202,51,66,68,79,64,73,0,4,2316
276,Player_276,Player Full Name 276,CM,73,81,18,Getafe,La Liga,Brazil,62188865,425288,67,64,81,61,84,72,1,2,516
277,Player_277,Player Full Name 277,RB,75,75,20,Getafe,La Liga,Brazil,74783894,447581,82,41,97,68,51,85,0,1,2818
278,Player_278,Player Full Name 278,CB,67,68,19,Getafe,La Liga,Portugal,37707843,138370,74,69,87,69,67,72,0,0,3346
279,Player_279,Player Full Name 279,RW,73,73,17,Getafe,La Liga,Brazil,71721045,340756,62,70,73,66,30,71,3,2,2100
280,Player_280,Player Full Name 280,GK,79,81,31,Getafe,La Liga,England,130585733,979390,98,65,85,64,41,76,0,2,1016
281,Player_281,Player Full Name 281,GK,73,80,35,Getafe,La Liga,Spain,57163746,179050,89,89,99,48,40,53,0,0,1871
282,Player_282,Player Full Name 282,CM,73,74,26,Getafe,La Liga,Netherlands,60464045,189329,67,77,56,72,65,75,0,3,2332
283,Player_283,Player Full Name 283,CB,66,69,35,Getafe,La Liga,Brazil,27381026,171900,61,59,43,62,84,53,1,0,1452
284,Player_284,Player Full Name 284,LW,83,92,36,Getafe,La Liga,Uruguay,245937557,1405125,77,54,60,73,74,90,1,1,2009
285,Player_285,Player Full Name 285,CM,80,89,28,Getafe,La Liga,Germany,197482999,743121,73,90,52,70,74,57,2,4,27
286,Player_286,Player Full Name 286,CM,66,74,26,Rayo Vallecano,La Liga,Colombia,28018854,196820,53,80,85,66,71,58,1,3,1070
287,Player_287,Player Full Name 287,LW,64,71,20,Rayo Vallecano,La Liga,Netherlands,28111903,88202,67,72,57,53,72,72,2,4,637
288,Player_288,Player Full Name 288,RB,64,69,30,Rayo Vallecano,La Liga,Spain,21122883,162653,68,80,54,73,56,75,1,1,2913
289,Player_289,Player Full Name 289,RW,83,92,35,Rayo Vallecano,La Liga,Colombia,219299923,816971,86,63,73,80,38,79,1,1,50
290,Player_290,Player Full Name 290,RW,68,77,24,Rayo Vallecano,La Liga,France,30794435,129490,64,76,84,79,80,58,5,4,2459
291,Player_291,Player Full Name 291,CM,84,84,32,Rayo Vallecano,La Liga,France,308807944,971808,46,55,66,39,69,69,0,2,2244
292,Player_292,Player Full Name 292,GK,70,77,34,Rayo Vallecano,La Liga,England,54905570,203808,49,35,68,61,64,68,1,2,1549
293,Player_293,Player Full Name 293,CM,70,76,21,Rayo Vallecano,La Liga,Spain,52951234,328385,69,71,70,66,83,69,1,3,2388
294,Player_294,Player Full Name 294,CDM,69,76,17,Rayo Vallecano,La Liga,Portugal,53458564,367468,79,65,66,81,66,55,1,2,1292
295,Player_295,Player Full Name 295,CB,77,83,18,Rayo Vallecano,La Liga,Brazil,141527190,788359,55,73,56,62,49,63,1,2,283
296,Player_296,Player Full Name 296,LW,70,75,23,Rayo Vallecano,La Liga,Germany,55570567,178799,76,81,61,59,43,67,2,0,1945
297,Player_297,Player Full Name 297,ST,74,78,19,Rayo Vallecano,La Liga,Portugal,85908984,580448,45,56,51,56,70,63,1,1,1748
298,Player_298,Player Full Name 298,ST,63,66,20,Rayo Vallecano,La Liga,Germany,18963880,151556,54,70,67,77,48,49,3,1,2997
299,Player_299,Player Full Name 299,CM,66,69,34,Rayo Vallecano,La Liga,Netherlands,28562276,100556,58,70,65,87,59,57,0,3,1137
300,Player_300,Player Full Name 300,CM,72,79,20,Rayo Vallecano,La Liga,Brazil,70598819,314058,83,92,88,77,66,72,0,2,1446
301,Player_301,Player Full Name 301,RW,72,77,29,Rayo Vallecano,La Liga,Portugal,78198263,355912,80,53,88,62,50,72,2,2,487
302,Player_302,Player Full Name 302,LB,73,73,26,Rayo Vallecano,La Liga,England,86016394,553671,66,53,51,77,69,80,1,2,2727
303,Player_303,Player Full Name 303,LW,78,81,34,Rayo Vallecano,La Liga,Portugal,98515970,609199,72,54,90,77,60,52,2,0,1893
304,Player_304,Player Full Name 304,GK,77,85,22,Rayo Vallecano,La Liga,Colombia,145659391,717265,79,43,68,59,75,68,3,1,1487
305,Player_305,Player Full Name 305,CB,77,85,35,Rayo Vallecano,La Liga,Brazil,145472744,452472,89,35,77,59,62,51,0,2,2446
306,Player_306,Player Full Name 306,GK,73,76,19,Rayo Vallecano,La Liga,Spain,69100270,535128,96,67,66,80,72,68,0,2,388
307,Player_307,Player Full Name 307,LW,82,87,21,Rayo Vallecano,La Liga,England,243160154,906154,71,61,86,65,49,77,2,6,507
308,Player_308,Player Full Name 308,RB,58,63,32,Rayo Vallecano,La Liga,Germany,9421729,62425,80,60,73,86,44,67,2,0,2861
309,Player_309,Player Full Name 309,ST,76,80,17,Rayo Vallecano,La Liga,Netherlands,117597288,845321,77,96,66,57,60,65,5,2,2291
310,Player_310,Player Full Name 310,CM,64,65,27,Rayo Vallecano,La Liga,Uruguay,29569250,145997,85,42,85,59,50,83,0,1,386
311,Player_311,Player Full Name 311,LB,72,76,29,Rayo Vallecano,La Liga,Portugal,73147054,334842,59,56,79,55,61,67,1,1,3361
312,Player_312,Player Full Name 312,CM,68,69,18,Girona,La Liga,England,49876479,368817,95,57,86,65,82,71,0,5,94
313,Player_313,Player Full Name 313,CM,71,79,32,Girona,La Liga,Colombia,56086019,185335,90,76,86,74,85,51,0,2,85
314,Player_314,Player Full Name 314,LB,57,57,33,Girona,La Liga,Uruguay,11068744,48981,75,66,68,75,37,50,1,0,1523
315,Player_315,Player Full Name 315,RW,71,74,33,Girona,La Liga,Brazil,69263544,418291,61,54,70,69,51,88,1,3,1469
316,Player_316,Player Full Name 316,CM,69,74,24,Girona,La Liga,France,55596195,396915,69,82,92,86,64,67,0,5,2865
317,Player_317,Player Full Name 317,LW,78,78,20,Girona,La Liga,Spain,150005200,932421,73,92,75,71,66,71,2,2,1372
318,Player_318,Player Full Name 318,ST,65,67,27,Girona,La Liga,France,27913732,125746,78,72,79,60,62,73,1,1,2989
319,Player_319,Player Full Name 319,CM,69,78,29,Girona,La Liga,Brazil,47416748,351057,63,93,98,53,78,71,1,3,2544
320,Player_320,Player Full Name 320,RB,66,70,36,Girona,La Liga,England,26033141,86767,55,58,55,78,55,71,1,1,626
321,Player_321,Player Full Name 321,CB,60,61,30,Girona,La Liga,Argentina,16655809,98665,58,59,68,78,59,59,1,0,2029
322,Player_322,Player Full Name 322,RB,69,71,33,Girona,La Liga,England,44672130,345629,68,61,45,58,85,65,1,1,1463
323,Player_323,Player Full Name 323,ST,68,69,24,Girona,La Liga,Portugal,32350980,240335,80,65,80,85,64,79,2,0,1885
324,Player_324,Player Full Name 324,RW,62,69,18,Girona,La Liga,England,17542171,94757,48,74,65,76,74,41,5,3,3206
325,Player_325,Player Full Name 325,RW,75,80,32,Girona,La Liga,Argentina,83855999,620506,52,87,69,56,60,76,1,3,3096
326,Player_326,Player Full Name 326,CM,65,66,27,Girona,La Liga,Netherlands,31233526,173373,83,55,65,65,52,74,0,1,666
327,Player_327,Player Full Name 327,CM,75,83,22,Girona,La Liga,France,64375363,258324,74,85,73,64,70,62,0,3,867
328,Player_328,Player Full Name 328,CB,70,77,31,Girona,La Liga,France,48121271,176576,85,53,81,91,40,77,1,1,2794
329,Player_329,Player Full Name 329,CM,69,75,36,Girona,La Liga,Colombia,32607729,213341,60,70,82,47,60,68,0,2,2615
330,Player_330,Player Full Name 330,ST,55,58,35,Girona,La Liga,England,10328173,32257,67,66,63,68,68,59,2,2,1851
331,Player_331,Player Full Name 331,RW,74,79,29,Girona,La Liga,France,87837299,592911,62,68,63,73,73,56,3,5,3015
332,Player_332,Player Full Name 332,CB,70,71,23,Girona,La Liga,Netherlands,39489209,174813,80,63,53,72,64,74,0,1,725
333,Player_333,Player Full Name 333,ST,72,78,36,Girona,La Liga,Germany,54309197,365028,74,77,70,76,76,67,3,1,2500
334,Player_334,Player Full Name 334,CB,79,85,21,Girona,La Liga,Spain,161547190,625077,88,76,47,79,30,62,2,1,1651
335,Player_335,Player Full Name 335,LB,67,74,29,Girona,La Liga,Colombia,33797393,177411,93,69,61,73,70,52,0,0,704
336,Player_336,Player Full Name 336,CM,67,67,23,Mallorca,La Liga,Portugal,42007197,192777,85,63,72,42,70,61,0,4,3393
337,Player_337,Player Full Name 337,GK,71,75,18,Mallorca,La Liga,Uruguay,70132518,473758,72,69,51,63,50,52,1,0,1874
338,Player_338,Player Full Name 338,RW,68,71,25,Mallorca,La Liga,Spain,40957046,204224,66,83,63,68,62,66,3,2,3049
339,Player_339,Player Full Name 339,CDM,67,68,36,Mallorca,La Liga,Germany,24913558,186623,51,88,71,79,65,75,0,3,920
340,Player_340,Player Full Name 340,LB,64,66,28,Mallorca,La Liga,Argentina,26666666,188489,78,59,53,64,40,68,0,2,522
341,Player_341,Player Full Name 341,LB,61,68,31,Mallorca,La Liga,England,21361314,71814,58,40,68,64,66,40,0,1,556
342,Player_342,Player Full Name 342,CDM,69,76,34,Mallorca,La Liga,Uruguay,51434571,239978,93,86,56,59,44,71,0,1,133
343,Player_343,Player Full Name 343,LB,60,68,25,Mallorca,La Liga,France,13594315,90981,51,71,99,77,47,91,0,0,2871
344,Player_344,Player Full Name 344,CDM,64,72,24,Mallorca,La Liga,Portugal,19582503,61412,90,89,61,59,67,84,1,0,2762
345,Player_345,Player Full Name 345,LB,66,69,23,Mallorca,La Liga,France,38086551,157125,77,59,42,47,65,67,0,1,277
346,Player_346,Player Full Name 346,CDM,81,89,17,Mallorca,La Liga,Colombia,173105125,933464,63,74,69,71,56,79,1,1,2761
347,Player_347,Player Full Name 347,RW,65,72,22,Mallorca,La Liga,Netherlands,30925908,209734,79,70,57,63,78,58,2,6,787
348,Player_348,Player Full Name 348,RW,77,83,31,Mallorca,La Liga,Colombia,91012594,473407,81,83,72,55,64,56,2,6,901
349,Player_349,Player Full Name 349,RW,68,77,18,Mallorca,La Liga,Brazil,33399277,229927,66,66,68,84,71,71,5,3,1153
350,Player_350,Player Full Name 350,RW,63,69,21,Mallorca,La Liga,Spain,21306688,169153,78,78,50,38,62,75,3,3,2083
351,Player_351,Player Full Name 351,GK,62,63,33,Mallorca,La Liga,Germany,15888124,86822,74,77,95,62,76,70,2,0,2732
352,Player_352,Player Full Name 352,LW,65,71,27,Mallorca,La Liga,Brazil,22619379,132647,57,66,61,67,50,62,2,3,204
353,Player_353,Player Full Name 353,CDM,63,64,35,Mallorca,La Liga,Netherlands,26347696,204218,59,58,76,60,60,73,0,1,1313
354,Player_354,Player Full Name 354,CDM,62,64,17,Mallorca,La Liga,England,15269260,91508,86,63,66,65,72,66,1,0,907
355,Player_355,Player Full Name 355,ST,71,78,20,Mallorca,La Liga,France,40230713,163347,79,42,79,81,90,85,6,2,721
356,Player_356,Player Full Name 356,RW,77,82,36,Mallorca,La Liga,Colombia,127984272,582263,51,63,74,77,59,51,2,3,2423
357,Player_357,Player Full Name 357,LB,70,77,27,Mallorca,La Liga,France,62437441,225249,81,49,92,64,64,51,1,2,3249
358,Player_358,Player Full Name 358,LW,60,62,23,Mallorca,La Liga,France,12767870,45403,67,54,67,96,36,71,6,5,2216
359,Player_359,Player Full Name 359,CB,71,71,28,Mallorca,La Liga,Brazil,62686206,491979,94,73,79,81,59,53,1,2,264
360,Player_360,Player Full Name 360,CM,69,69,17,Mallorca,La Liga,Uruguay,45260912,247975,77,67,44,49,61,82,0,1,2312
361,Player_361,Player Full Name 361,RB,60,65,18,Mallorca,La Liga,France,18165253,73856,54,69,73,64,52,65,0,2,1919
362,Player_362,Player Full Name 362,CB,62,64,29,Almeria,La Liga,Argentina,23998713,82344,59,69,69,62,58,58,0,2,11
363,Player_363,Player Full Name 363,RW,68,68,31,Almeria,La Liga,Colombia,32993523,217103,72,61,77,78,33,75,1,2,3124
364,Player_364,Player Full Name 364,RB,65,72,23,Almeria,La Liga,Netherlands,32335711,252172,52,82,76,54,70,69,0,0,750
365,Player_365,Player Full Name 365,LB,64,73,28,Almeria,La Liga,Colombia,22713752,112837,66,71,41,80,71,66,0,0,1036
366,Player_366,Player Full Name 366,CDM,66,73,32,Almeria,La Liga,England,31095753,163998,70,84,73,50,75,63,0,1,994
367,Player_367,Player Full Name 367,LB,74,74,19,Almeria,La Liga,Netherlands,87227133,411367,44,85,59,68,84,56,1,3,1018
368,Player_368,Player Full Name 368,LW,75,79,25,Almeria,La Liga,Colombia,99825935,687529,74,50,57,81,62,77,1,5,3030
369,Player_369,Player Full Name 369,CB,74,80,26,Almeria,La Liga,Brazil,77839385,418240,66,62,62,74,60,87,2,0,258
370,Player_370,Player Full Name 370,CB,58,67,28,Almeria,La Liga,France,12918079,55974,73,60,64,52,47,67,0,0,1910
371,Player_371,Player Full Name 371,LW,59,61,21,Almeria,La Liga,Netherlands,16168251,97086,64,67,55,69,86,70,1,5,461
372,Player_372,Player Full Name 372,LB,71,72,24,Almeria,La Liga,Colombia,50940086,153865,77,70,75,64,75,90,0,1,541
373,Player_373,Player Full Name 373,RB,73,75,31,Almeria,La Liga,France,65261135,350713,73,65,44,69,73,83,0,1,1068
374,Player_374,Player Full Name 374,LB,67,72,27,Almeria,La Liga,Spain,27107295,111941,77,61,55,53,63,71,0,0,440
375,Player_375,Player Full Name 375,CB,73,79,31,Almeria,La Liga,Brazil,74870985,231094,70,64,84,60,59,80,0,2,149
376,Player_376,Player Full Name 376,GK,70,71,24,Almeria,La Liga,Portugal,37672844,272006,80,89,68,66,63,47,0,1,1707
377,Player_377,Player Full Name 377,CB,61,66,27,Almeria,La Liga,Uruguay,21200050,143530,85,70,71,59,66,99,0,2,981
378,Player_378,Player Full Name 378,GK,78,82,20,Almeria,La Liga,France,131334780,445365,74,70,71,47,47,49,1,0,1554
379,Player_379,Player Full Name 379,RB,68,73,26,Almeria,La Liga,Brazil,33016853,242976,63,70,64,89,54,61,1,0,866
380,Player_380,Player Full Name 380,LW,70,72,25,Almeria,La Liga,Brazil,46773427,333064,40,82,74,74,92,57,5,3,3133
381,Player_381,Player Full Name 381,CDM,74,82,30,Almeria,La Liga,Spain,83632839,593127,66,67,57,59,96,51,1,0,485
382,Player_382,Player Full Name 382,CB,69,76,36,Almeria,La Liga,France,50684072,243798,77,66,73,46,45,53,1,1,3312
383,Player_383,Player Full Name 383,CDM,70,79,36,Almeria,La Liga,Argentina,58628194,209077,68,46,60,57,62,50,1,2,1583
384,Player_384,Player Full Name 384,LW,67,67,35,Almeria,La Liga,Netherlands,27387535,134809,71,70,55,69,69,77,4,1,102
385,Player_385,Player Full Name 385,CB,69,71,26,Almeria,La Liga,Argentina,34550893,156741,52,70,78,70,67,79,1,0,1648
386,Player_386,Player Full Name 386,CM,57,58,31,Almeria,La Liga,Portugal,9407538,36381,80,73,66,51,30,64,1,2,1645
387,Player_387,Player Full Name 387,CM,71,77,33,Almeria,La Liga,Germany,64790183,452484,73,65,65,70,99,65,1,1,2436
388,Player_388,Player Full Name 388,LW,72,73,31,Cadiz,La Liga,Colombia,51254786,226943,64,53,43,83,57,94,1,3,2807
389,Player_389,Player Full Name 389,CDM,66,68,31,Cadiz,La Liga,Germany,25248669,177482,54,56,64,74,78,71,1,1,1505
390,Player_390,Player Full Name 390,CB,59,62,29,Cadiz,La Liga,Uruguay,11571269,66215,82,99,68,68,72,61,1,1,2532
391,Player_391,Player Full Name 391,CB,55,62,33,Cadiz,La Liga,Netherlands,8724447,50116,74,78,77,78,62,61,0,0,2136
392,Player_392,Player Full Name 392,CB,55,56,36,Cadiz,La Liga,Uruguay,9096689,72412,57,67,64,55,62,59,0,2,1244
393,Player_393,Player Full Name 393,LB,78,82,29,Cadiz,La Liga,Netherlands,99595416,792770,78,51,76,69,80,64,0,0,951
394,Player_394,Player Full Name 394,LW,72,77,24,Cadiz,La Liga,Brazil,70401132,332151,64,55,80,70,38,90,5,0,1243
395,Player_395,Player Full Name 395,LW,69,73,19,Cadiz,La Liga,Portugal,40071413,194629,73,62,61,80,88,89,0,3,3072
396,Player_396,Player Full Name 396,CDM,70,70,27,Cadiz,La Liga,Spain,55911884,348228,71,67,61,70,62,68,0,1,763
397,Player_397,Player Full Name 397,CB,72,80,17,Cadiz,La Liga,Netherlands,44040272,207707,48,72,67,72,75,65,0,1,1442
398,Player_398,Player Full Name 398,CM,61,65,29,Cadiz,La Liga,Netherlands,19968215,121273,83,99,76,62,75,58,1,3,430
399,Player_399,Player Full Name 399,CDM,72,81,28,Cadiz,La Liga,France,62238272,388820,83,69,53,75,65,74,1,1,2066
400,Player_400,Player Full Name 400,CM,66,67,22,Cadiz,La Liga,Argentina,26227988,102208,92,53,84,73,55,63,0,3,2512
401,Player_401,Player Full Name 401,RB,74,81,22,Cadiz,La Liga,France,78339331,587103,92,64,79,80,56,84,0,1,1719
402,Player_402,Player Full Name 402,LB,58,60,32,Cadiz,La Liga,Brazil,10520145,51568,74,56,63,70,51,74,2,2,2901
403,Player_403,Player Full Name 403,GK,65,72,32,Cadiz,La Liga,France,19297901,91823,70,77,74,71,62,82,0,1,905
404,Player_404,Player Full Name 404,RW,65,68,21,Cadiz,La Liga,Brazil,19402620,123034,83,80,45,67,57,75,1,3,3268
405,Player_405,Player Full Name 405,RW,73,82,34,Cadiz,La Liga,England,78856894,565943,85,68,64,76,86,87,5,3,1371
406,Player_406,Player Full Name 406,CB,59,62,23,Cadiz,La Liga,Colombia,12294655,77548,63,86,50,47,30,69,0,1,1083
407,Player_407,Player Full Name 407,CM,64,70,35,Cadiz,La Liga,Portugal,19367495,121858,50,73,59,64,57,85,2,4,836
408,Player_408,Player Full Name 408,ST,55,55,36,Cadiz,La Liga,Brazil,6797339,37994,69,54,62,74,49,63,4,0,1608
409,Player_409,Player Full Name 409,RB,68,76,20,Cadiz,La Liga,England,37097978,223619,55,40,77,55,60,65,1,0,1259
410,Player_410,Player Full Name 410,CB,71,78,32,Granada,La Liga,England,53762542,224089,81,40,61,76,60,49,0,0,2521
411,Player_411,Player Full Name 411,LB,57,59,25,Granada,La Liga,Argentina,13230608,63313,78,50,61,72,38,80,1,0,3135
412,Player_412,Player Full Name 412,RW,57,58,33,Granada,La Liga,Brazil,8585013,46343,88,83,79,56,56,65,3,5,1251
413,Player_413,Player Full Name 413,LW,55,58,23,Granada,La Liga,England,7773674,33725,99,74,62,77,38,64,4,4,1424
414,Player_414,Player Full Name 414,LW,59,68,34,Granada,La Liga,France,13217511,50220,63,60,95,66,70,71,3,4,1254
