player_id,short_name,long_name,player_positions,overall,potential,age,club_name,league_name,nationality_name,value_eur,wage_eur,pace,shooting,passing,dribbling,defending,physic,goals_real,assists_real,minutes_played
211,player_211,6d58ab9aef7a1627,LB,73,74,28,real betis,la liga,england,58647749,276832,85,57,53,82,83,55,0,2,703
212,player_212,fdc19e0f9d3020b3,CDM,74,75,33,real betis,la liga,france,102255045,817347,59,73,76,67,61,60,0,0,2857
213,player_213,b7a19ea4559def05,RB,73,78,32,real betis,la liga,england,85227659,447194,91,54,86,85,53,64,1,2,2002
214,player_214,b14442d061f6f956,LW,69,70,33,osasuna,la liga,netherlands,37287169,207820,79,90,74,50,70,62,7,2,1991
215,player_215,c24b2bc3dc74b6bb,LW,74,76,32,osasuna,la liga,netherlands,71328606,444761,73,73,60,54,77,40,2,5,535
216,player_216,ad0760ee18c396bc,CM,74,74,29,osasuna,la liga,uruguay,89543878,412559,76,50,74,84,67,70,0,4,1044
217,player_217,1470ee8526df4ca1,CDM,74,76,33,osasuna,la liga,brazil,60925478,211216,66,55,68,71,76,79,0,0,2944
218,player_218,b3b96eee1ed2204e,CB,74,79,24,osasuna,la liga,england,76484522,492551,70,50,72,69,74,76,0,1,1676
219,player_219,9cddf82b2e8b2670,ST,64,67,26,osasuna,la liga,brazil,21063928,88004,49,62,58,66,59,78,4,0,3344
220,player_220,f8ecad3dd0955081,CB,79,84,25,osasuna,la liga,argentina,161391705,1009795,61,62,63,67,63,45,1,3,1763
221,player_221,73031f7136410a30,ST,65,74,20,osasuna,la liga,germany,21981015,135931,61,67,63,80,74,62,2,0,51
222,player_222,59392cbf22bf37d5,CM,78,85,18,osasuna,la liga,france,130437121,608863,80,69,45,69,59,67,2,3,1888
223,player_223,d5839d4cc67a72fc,CDM,86,90,19,osasuna,la liga,germany,351915345,1644664,51,48,54,69,88,57,2,0,2469
224,player_224,f877c700a4dcaa73,LW,75,80,30,osasuna,la liga,portugal,98920042,596978,86,59,69,86,70,56,5,1,425
225,player_225,b9fe015c62ddddef,CDM,79,83,23,osasuna,la liga,england,113267626,864293,58,75,62,72,61,84,1,0,18
226,player_226,969ce86760651a11,LB,76,76,18,osasuna,la liga,netherlands,104377724,822942,74,72,70,53,40,88,0,0,472
227,player_227,8145d861f80d2271,RB,74,75,36,osasuna,la liga,uruguay,73804095,247877,84,45,81,55,42,74,3,2,107
228,player_228,79c8415e79c01fff,CB,68,71,26,osasuna,la liga,france,40391131,193093,82,79,76,90,86,81,0,0,3360
229,player_229,baab61a8a3793de5,CDM,79,84,22,osasuna,la liga,germany,142623223,986414,75,47,49,58,73,64,0,0,1014
230,player_230,84b0726c296a0572,CM,67,75,25,osasuna,la liga,brazil,37499187,266475,45,61,84,61,47,68,0,2,2192
231,player_231,3f80431cecbd2d40,CM,71,71,35,osasuna,la liga,brazil,59064526,183726,70,42,72,80,80,83,1,0,1373
232,player_232,67327211b4d94141,CB,75,75,22,osasuna,la liga,france,103778402,508010,84,49,61,64,38,70,1,2,451
233,player_233,b0471c469c0d7063,RW,70,71,26,osasuna,la liga,colombia,45545572,255000,55,66,86,77,57,46,6,2,2372
234,player_234,86a2bc499287c4b4,CM,77,78,24,osasuna,la liga,brazil,84162654,305254,84,83,99,88,52,81,0,2,2979
235,player_235,72c863535d001f60,CB,71,78,25,osasuna,la liga,colombia,59706855,441148,90,75,61,69,58,65,0,0,691
236,player_236,a9374dc41ecc1e80,CB,72,74,30,osasuna,la liga,brazil,64466415,467719,60,69,76,88,30,57,0,0,2299
237,player_237,18615c3e7d82e43d,CM,70,79,17,osasuna,la liga,england,54580267,242378,97,98,64,56,71,71,0,3,2675
238,player_238,d22be24e733c3977,LB,81,90,26,celta vigo,la liga,brazil,178618073,1265575,53,96,71,56,62,60,1,1,2695
239,player_239,46aab1caeedb9c4f,LB,78,86,20,celta vigo,la liga,colombia,119357079,713841,58,62,40,79,57,70,1,1,2416
240,player_240,dfd2ee07a7dd300e,CB,76,82,35,celta vigo,la liga,spain,119735865,401521,67,68,65,84,68,73,0,1,3221
241,player_241,a8910cd68f8ef7c5,CB,72,80,20,celta vigo,la liga,netherlands,55705557,172299,68,93,59,50,80,61,0,0,1754
242,player_242,a5e09ed9b7e181ae,CDM,78,84,30,celta vigo,la liga,spain,112726750,526059,83,77,64,53,30,86,1,2,1258
243,player_243,d7e9d8b2980ecfe2,RW,73,79,28,celta vigo,la liga,spain,78456162,331814,97,47,91,77,41,65,1,5,262
244,player_244,dd7c3e57cb0bf7b2,LW,72,75,17,celta vigo,la liga,england,46812268,191589,87,88,58,87,58,66,3,2,1749
245,player_245,1dcdf86e4ee13c97,RB,64,70,23,celta vigo,la liga,france,22629573,161364,53,67,84,63,93,76,0,3,2714
246,player_246,6c522094b8a66550,RB,75,81,29,celta vigo,la liga,england,104042708,572000,70,64,50,56,44,60,2,2,836
247,player_247,6a0621704b56b745,CDM,72,77,29,celta vigo,la liga,france,48852377,246993,76,65,51,69,50,54,0,1,1799
248,player_248,6b0798b26cd9318f,CM,73,74,18,celta vigo,la liga,germany,76072161,477299,66,61,67,96,55,57,0,3,918
249,player_249,e67ee8da44e63151,CDM,56,59,24,celta vigo,la liga,spain,8669015,59191,48,73,60,59,77,67,0,0,3141
250,player_250,fe7d5c564b2b54eb,CB,71,76,25,celta vigo,la liga,spain,59983682,419057,80,66,46,64,61,73,1,0,3131
251,player_251,7689f67d8b2268b4,LW,77,86,29,celta vigo,la liga,uruguay,80592549,280449,67,35,69,51,82,72,6,4,831
252,player_252,d5278bcc6b4b2349,LB,79,81,24,celta vigo,la liga,portugal,128528595,689125,85,37,83,63,56,61,0,0,828
253,player_253,c1790d0b9798a5d4,CB,73,81,27,celta vigo,la liga,uruguay,85576516,433730,49,64,85,86,30,73,0,0,3124
254,player_254,bdb086f8f46522db,RB,63,70,23,celta vigo,la liga,germany,18595658,108034,74,69,87,62,81,70,0,0,1719
255,player_255,54d43e63824c2d19,LB,77,84,27,celta vigo,la liga,uruguay,109721285,744802,76,61,71,64,43,76,1,1,3129
256,player_256,ee36637157671817,GK,74,76,33,celta vigo,la liga,colombia,83189030,514020,70,79,74,79,52,73,0,2,617
257,player_257,17f3fd75ba63ccc8,GK,74,82,27,celta vigo,la liga,argentina,100037670,711210,71,69,51,75,67,69,1,1,2614
258,player_258,d48b8f4e65799123,LW,67,73,35,celta vigo,la liga,england,29216967,124300,68,44,75,75,72,49,3,2,1918
259,player_259,427101171dd03730,CB,88,88,28,celta vigo,la liga,spain,351915345,1955046,61,66,65,55,54,66,0,0,1112
260,player_260,ab79525c79553aa5,RW,75,82,34,celta vigo,la liga,netherlands,113043161,665929,86,63,55,75,63,83,2,3,2879
261,player_261,3c632ba7e70988b3,LB,68,71,23,celta vigo,la liga,netherlands,44341648,277166,74,75,74,49,83,70,0,2,1144
262,player_262,118267496581bbe9,CB,84,84,30,celta vigo,la liga,germany,303890011,1493422,82,64,87,54,52,64,0,0,1831
263,player_263,e30bb771f0996e8a,LB,71,75,32,celta vigo,la liga,spain,70955724,306355,64,71,75,57,65,67,0,0,901
264,player_264,b569f621ab6376b1,LB,72,73,34,getafe,la liga,argentina,53221195,364582,60,93,60,85,73,60,1,1,2586
265,player_265,becacb0e81af57ab,CM,69,76,27,getafe,la liga,england,42831287,160126,61,61,63,85,68,68,1,5,1154
266,player_266,0f05ab8e01e924e2,LB,66,72,22,getafe,la liga,portugal,31207447,131057,78,67,86,85,47,70,0,1,1
267,player_267,65a2f9760be69ac0,CM,72,78,26,getafe,la liga,netherlands,56412299,254190,89,46,99,87,48,64,0,6,1908
268,player_268,97c4ca8d58b22c4c,CB,71,79,22,getafe,la liga,germany,65530095,241006,73,71,66,58,84,63,0,0,612
269,player_269,d98591dea0749022,RB,70,70,28,getafe,la liga,brazil,56016832,172913,69,52,80,67,44,81,0,0,2651
270,player_270,f4b010b9e23cc99c,LW,79,87,32,getafe,la liga,argentina,160296207,1281177,73,75,47,79,88,42,3,3,1573
271,player_271,69091c2ccd75a4c4,CM,69,74,17,getafe,la liga,uruguay,35824790,226886,58,88,61,54,59,61,1,1,2435
272,player_272,f3c897e76e8624e2,ST,63,68,35,getafe,la liga,france,19932388,144130,87,61,71,53,64,74,3,1,929
273,player_273,016870759a54d562,CM,73,82,28,getafe,la liga,france,64354800,288165,61,38,62,55,62,65,0,5,2477
274,player_274,6c1ed0e00a314ea7,CB,67,74,21,getafe,la liga,spain,36241891,170841,51,77,69,57,55,53,0,0,975
275,player_275,c2afe457fa4de52f,CM,60,66,28,getafe,la liga,colombia,12909694,95202,51,66,68,79,64,73,0,4,2316
276,player_276,0a1ff6a2f8680928,CM,73,81,18,getafe,la liga,brazil,62188865,425288,67,64,81,61,84,72,1,2,516
277,player_277,d3ed49aaccfcec32,RB,75,75,20,getafe,la liga,brazil,74783894,447581,82,41,97,68,51,85,0,1,2818
278,player_278,2ccb74a95caad4a1,CB,67,68,19,getafe,la liga,portugal,37707843,138370,74,69,87,69,67,72,0,0,3346
279,player_279,6cf942ea3eed4daa,RW,73,73,17,getafe,la liga,brazil,71721045,340756,62,70,73,66,30,71,3,2,2100
280,player_280,1e44102a602ea333,GK,79,81,31,getafe,la liga,england,130585733,979390,98,65,85,64,41,76,0,2,1016
281,player_281,956d5b787bd23b90,GK,73,80,35,getafe,la liga,spain,57163746,179050,89,89,99,48,40,53,0,0,1871
282,player_282,bbe26bc0997645e9,CM,73,74,26,getafe,la liga,netherlands,60464045,189329,67,77,56,72,65,75,0,3,2332
283,player_283,645ca2823b870f48,CB,66,69,35,getafe,la liga,brazil,27381026,171900,61,59,43,62,84,53,1,0,1452
284,player_284,f6f66536a7f40143,LW,83,92,36,getafe,la liga,uruguay,245937557,1405125,77,54,60,73,74,90,1,1,2009
285,player_285,c5f8c0d2e974914d,CM,80,89,28,getafe,la liga,germany,197482999,743121,73,90,52,70,74,57,2,4,27
286,player_286,2784b22920314d33,CM,66,74,26,rayo vallecano,la liga,colombia,28018854,196820,53,80,85,66,71,58,1,3,1070
287,player_287,2cf2ece56605af8b,LW,64,71,20,rayo vallecano,la liga,netherlands,28111903,88202,67,72,57,53,72,72,2,4,637
288,player_288,f9816cedc9b84741,RB,64,69,30,rayo vallecano,la liga,spain,21122883,162653,68,80,54,73,56,75,1,1,2913
289,player_289,ad41598b6a372639,RW,83,92,35,rayo vallecano,la liga,colombia,219299923,816971,86,63,73,80,38,79,1,1,50
290,player_290,018c096d4cce2462,RW,68,77,24,rayo vallecano,la liga,france,30794435,129490,64,76,84,79,80,58,5,4,2459
291,player_291,7f97662779d2909f,CM,84,84,32,rayo vallecano,la liga,france,308807944,971808,46,55,66,39,69,69,0,2,2244
292,player_292,8456c55251341868,GK,70,77,34,rayo vallecano,la liga,england,54905570,203808,49,35,68,61,64,68,1,2,1549
293,player_293,969f9c21570d5012,CM,70,76,21,rayo vallecano,la liga,spain,52951234,328385,69,71,70,66,83,69,1,3,2388
294,player_294,49120b8dbf57a3e4,CDM,69,76,17,rayo vallecano,la liga,portugal,53458564,367468,79,65,66,81,66,55,1,2,1292
295,player_295,6762dfc6a6cd4d20,CB,77,83,18,rayo vallecano,la liga,brazil,141527190,788359,55,73,56,62,49,63,1,2,283
296,player_296,2d708b18f2899b67,LW,70,75,23,rayo vallecano,la liga,germany,55570567,178799,76,81,61,59,43,67,2,0,1945
297,player_297,fe768a27368e3cf9,ST,74,78,19,rayo vallecano,la liga,portugal,85908984,580448,45,56,51,56,70,63,1,1,1748
298,player_298,e2e4fc099f5810f1,ST,63,66,20,rayo vallecano,la liga,germany,18963880,151556,54,70,67,77,48,49,3,1,2997
299,player_299,32f752d5c7bc2fad,CM,66,69,34,rayo vallecano,la liga,netherlands,28562276,100556,58,70,65,87,59,57,0,3,1137
300,player_300,1d8754abb6e77624,CM,72,79,20,rayo vallecano,la liga,brazil,70598819,314058,83,92,88,77,66,72,0,2,1446
301,player_301,1f942676b4aa7a9b,RW,72,77,29,rayo vallecano,la liga,portugal,78198263,355912,80,53,88,62,50,72,2,2,487
302,player_302,2b163405f0f6665c,LB,73,73,26,rayo vallecano,la liga,england,86016394,553671,66,53,51,77,69,80,1,2,2727
303,player_303,ea91c1ff631b0acf,LW,78,81,34,rayo vallecano,la liga,portugal,98515970,609199,72,54,90,77,60,52,2,0,1893
304,player_304,bf8ea429606a269d,GK,77,85,22,rayo vallecano,la liga,colombia,145659391,717265,79,43,68,59,75,68,3,1,1487
305,player_305,d3a4da6f7ce0d04d,CB,77,85,35,rayo vallecano,la liga,brazil,145472744,452472,89,35,77,59,62,51,0,2,2446
306,player_306,9c600ef1454e493b,GK,73,76,19,rayo vallecano,la liga,spain,69100270,535128,96,67,66,80,72,68,0,2,388
307,player_307,08bc45ed908020e5,LW,82,87,21,rayo vallecano,la liga,england,243160154,906154,71,61,86,65,49,77,2,6,507
308,player_308,918b13dc7dcbf962,RB,58,63,32,rayo vallecano,la liga,germany,9421729,62425,80,60,73,86,44,67,2,0,2861
309,player_309,633e7d94eb295ade,ST,76,80,17,rayo vallecano,la liga,netherlands,117597288,845321,77,96,66,57,60,65,5,2,2291
310,player_310,0168559a7b6867c9,CM,64,65,27,rayo vallecano,la liga,uruguay,29569250,145997,85,42,85,59,50,83,0,1,386
311,player_311,5fd701e8174a4d2d,LB,72,76,29,rayo vallecano,la liga,portugal,73147054,334842,59,56,79,55,61,67,1,1,3361
312,player_312,aa49ab5ae9d7a11a,CM,68,69,18,girona,la liga,england,49876479,368817,95,57,86,65,82,71,0,5,94
313,player_313,ad2969453f7c6319,CM,71,79,32,girona,la liga,colombia,56086019,185335,90,76,86,74,85,51,0,2,85
314,player_314,88450c111904ef14,LB,57,57,33,girona,la liga,uruguay,11068744,48981,75,66,68,75,37,50,1,0,1523
315,player_315,3a1d4236dc28dabb,RW,71,74,33,girona,la liga,brazil,69263544,418291,61,54,70,69,51,88,1,3,1469
316,player_316,3d77bd8814b44241,CM,69,74,24,girona,la liga,france,55596195,396915,69,82,92,86,64,67,0,5,2865
317,player_317,f5b39ce58ff4ded5,LW,78,78,20,girona,la liga,spain,150005200,932421,73,92,75,71,66,71,2,2,1372
318,player_318,34a72fa2ce37cf62,ST,65,67,27,girona,la liga,france,27913732,125746,78,72,79,60,62,73,1,1,2989
319,player_319,e441533ffb64648d,CM,69,78,29,girona,la liga,brazil,47416748,351057,63,93,98,53,78,71,1,3,2544
320,player_320,8fb5beff38b14caf,RB,66,70,36,girona,la liga,england,26033141,86767,55,58,55,78,55,71,1,1,626
321,player_321,804be5245e29ee4c,CB,60,61,30,girona,la liga,argentina,16655809,98665,58,59,68,78,59,59,1,0,2029
322,player_322,905f2408a6260d7b,RB,69,71,33,girona,la liga,england,44672130,345629,68,61,45,58,85,65,1,1,1463
323,player_323,e71fb3dea8c09dfa,ST,68,69,24,girona,la liga,portugal,32350980,240335,80,65,80,85,64,79,2,0,1885
324,player_324,d558087591ab045d,RW,62,69,18,girona,la liga,england,17542171,94757,48,74,65,76,74,41,5,3,3206
325,player_325,d6e84d36703b695e,RW,75,80,32,girona,la liga,argentina,83855999,620506,52,87,69,56,60,76,1,3,3096
326,player_326,ea100a52ed4ed38a,CM,65,66,27,girona,la liga,netherlands,31233526,173373,83,55,65,65,52,74,0,1,666
327,player_327,b6d90dfd41966aef,CM,75,83,22,girona,la liga,france,64375363,258324,74,85,73,64,70,62,0,3,867
328,player_328,ed43d8fa459888e4,CB,70,77,31,girona,la liga,france,48121271,176576,85,53,81,91,40,77,1,1,2794
329,player_329,b1d4886becb8f09d,CM,69,75,36,girona,la liga,colombia,32607729,213341,60,70,82,47,60,68,0,2,2615
330,player_330,4d23e84e2e5f632d,ST,55,58,35,girona,la liga,england,10328173,32257,67,66,63,68,68,59,2,2,1851
331,player_331,2a711cafd3e98692,RW,74,79,29,girona,la liga,france,87837299,592911,62,68,63,73,73,56,3,5,3015
332,player_332,4c47fdff8e44a34c,CB,70,71,23,girona,la liga,netherlands,39489209,174813,80,63,53,72,64,74,0,1,725
333,player_333,9a98cf72e21f4b72,ST,72,78,36,girona,la liga,germany,54309197,365028,74,77,70,76,76,67,3,1,2500
334,player_334,32e3e86b34a52d65,CB,79,85,21,girona,la liga,spain,161547190,625077,88,76,47,79,30,62,2,1,1651
335,player_335,a46a8ca33f1b3f7a,LB,67,74,29,girona,la liga,colombia,33797393,177411,93,69,61,73,70,52,0,0,704
336,player_336,eb2f559241b1a4c8,CM,67,67,23,mallorca,la liga,portugal,42007197,192777,85,63,72,42,70,61,0,4,3393
337,player_337,3b65be4287eb3809,GK,71,75,18,mallorca,la liga,uruguay,70132518,473758,72,69,51,63,50,52,1,0,1874
338,player_338,e00543e38468b041,RW,68,71,25,mallorca,la liga,spain,40957046,204224,66,83,63,68,62,66,3,2,3049
339,player_339,07aef4f3b14ac5f4,CDM,67,68,36,mallorca,la liga,germany,24913558,186623,51,88,71,79,65,75,0,3,920
340,player_340,d191e9c75901e3cb,LB,64,66,28,mallorca,la liga,argentina,26666666,188489,78,59,53,64,40,68,0,2,522
341,player_341,42e559c85d1683d9,LB,61,68,31,mallorca,la liga,england,21361314,71814,58,40,68,64,66,40,0,1,556
342,player_342,4c074bf4ce04457c,CDM,69,76,34,mallorca,la liga,uruguay,51434571,239978,93,86,56,59,44,71,0,1,133
343,player_343,b26bab366d517897,LB,60,68,25,mallorca,la liga,france,13594315,90981,51,71,99,77,47,91,0,0,2871
344,player_344,31e7f032b0a337aa,CDM,64,72,24,mallorca,la liga,portugal,19582503,61412,90,89,61,59,67,84,1,0,2762
345,player_345,24e06eb8b69feaca,LB,66,69,23,mallorca,la liga,france,38086551,157125,77,59,42,47,65,67,0,1,277
346,player_346,00e6444b51496dbe,CDM,81,89,17,mallorca,la liga,colombia,173105125,933464,63,74,69,71,56,79,1,1,2761
347,player_347,7a6bc650c7da7d06,RW,65,72,22,mallorca,la liga,netherlands,30925908,209734,79,70,57,63,78,58,2,6,787
348,player_348,09c767a2d511fd7a,RW,77,83,31,mallorca,la liga,colombia,91012594,473407,81,83,72,55,64,56,2,6,901
349,player_349,2fc4472243d7c5f0,RW,68,77,18,mallorca,la liga,brazil,33399277,229927,66,66,68,84,71,71,5,3,1153
350,player_350,c40a7b2e9dde494e,RW,63,69,21,mallorca,la liga,spain,21306688,169153,78,78,50,38,62,75,3,3,2083
351,player_351,25d173637edbc820,GK,62,63,33,mallorca,la liga,germany,15888124,86822,74,77,95,62,76,70,2,0,2732
352,player_352,f7b08dd89ab8f91b,LW,65,71,27,mallorca,la liga,brazil,22619379,132647,57,66,61,67,50,62,2,3,204
353,player_353,fa12e3ac2d9d4a83,CDM,63,64,35,mallorca,la liga,netherlands,26347696,204218,59,58,76,60,60,73,0,1,1313
354,player_354,89a7b8f2de23128e,CDM,62,64,17,mallorca,la liga,england,15269260,91508,86,63,66,65,72,66,1,0,907
355,player_355,eabba0bd8ec687bb,ST,71,78,20,mallorca,la liga,france,40230713,163347,79,42,79,81,90,85,6,2,721
356,player_356,a1ade61fc4e8e183,RW,77,82,36,mallorca,la liga,colombia,127984272,582263,51,63,74,77,59,51,2,3,2423
357,player_357,fb15ed2eb223a542,LB,70,77,27,mallorca,la liga,france,62437441,225249,81,49,92,64,64,51,1,2,3249
358,player_358,1b911c4b4966d598,LW,60,62,23,mallorca,la liga,france,12767870,45403,67,54,67,96,36,71,6,5,2216
359,player_359,d20b2ce5c9157824,CB,71,71,28,mallorca,la liga,brazil,62686206,491979,94,73,79,81,59,53,1,2,264
360,player_360,c07d68a033f812e5,CM,69,69,17,mallorca,la liga,uruguay,45260912,247975,77,67,44,49,61,82,0,1,2312
361,player_361,873198e6add0bdb8,RB,60,65,18,mallorca,la liga,france,18165253,73856,54,69,73,64,52,65,0,2,1919
362,player_362,6c904f00fe8eb38c,CB,62,64,29,almeria,la liga,argentina,23998713,82344,59,69,69,62,58,58,0,2,11
363,player_363,307822e83dc63572,RW,68,68,31,almeria,la liga,colombia,32993523,217103,72,61,77,78,33,75,1,2,3124
364,player_364,8334c5ad2b01d250,RB,65,72,23,almeria,la liga,netherlands,32335711,252172,52,82,76,54,70,69,0,0,750
365,player_365,ba9dbc8383e7cef1,LB,64,73,28,almeria,la liga,colombia,22713752,112837,66,71,41,80,71,66,0,0,1036
366,player_366,8f52f0c1254268c0,CDM,66,73,32,almeria,la liga,england,31095753,163998,70,84,73,50,75,63,0,1,994
367,player_367,a3aad3a3108cd34a,LB,74,74,19,almeria,la liga,netherlands,87227133,411367,44,85,59,68,84,56,1,3,1018
368,player_368,e49365c72d37d99c,LW,75,79,25,almeria,la liga,colombia,99825935,687529,74,50,57,81,62,77,1,5,3030
369,player_369,dc5002f71cdf3044,CB,74,80,26,almeria,la liga,brazil,77839385,418240,66,62,62,74,60,87,2,0,258
370,player_370,2a7b368d8fa4d792,CB,58,67,28,almeria,la liga,france,12918079,55974,73,60,64,52,47,67,0,0,1910
371,player_371,8049bd4a839904a6,LW,59,61,21,almeria,la liga,netherlands,16168251,97086,64,67,55,69,86,70,1,5,461
372,player_372,7e0089d071a7ea67,LB,71,72,24,almeria,la liga,colombia,50940086,153865,77,70,75,64,75,90,0,1,541
373,player_373,e216d074d0abb710,RB,73,75,31,almeria,la liga,france,65261135,350713,73,65,44,69,73,83,0,1,1068
374,player_374,7ea495f0ece798b9,LB,67,72,27,almeria,la liga,spain,27107295,111941,77,61,55,53,63,71,0,0,440
375,player_375,80939c666445c21e,CB,73,79,31,almeria,la liga,brazil,74870985,231094,70,64,84,60,59,80,0,2,149
376,player_376,a7535c2d8462624d,GK,70,71,24,almeria,la liga,portugal,37672844,272006,80,89,68,66,63,47,0,1,1707
377,player_377,56f0cad109690a91,CB,61,66,27,almeria,la liga,uruguay,21200050,143530,85,70,71,59,66,99,0,2,981
378,player_378,7f6e8a24be95f80a,GK,78,82,20,almeria,la liga,france,131334780,445365,74,70,71,47,47,49,1,0,1554
379,player_379,ad2ecb44efbddd82,RB,68,73,26,almeria,la liga,brazil,33016853,242976,63,70,64,89,54,61,1,0,866
380,player_380,121ca2e7f268e3d1,LW,70,72,25,almeria,la liga,brazil,46773427,333064,40,82,74,74,92,57,5,3,3133
381,player_381,daeacea8f8b7c862,CDM,74,82,30,almeria,la liga,spain,83632839,593127,66,67,57,59,96,51,1,0,485
382,player_382,8aca1016a538bd11,CB,69,76,36,almeria,la liga,france,50684072,243798,77,66,73,46,45,53,1,1,3312
383,player_383,57d565ce8f096ea4,CDM,70,79,36,almeria,la liga,argentina,58628194,209077,68,46,60,57,62,50,1,2,1583
384,player_384,c69fc97e32efa2f2,LW,67,67,35,almeria,la liga,netherlands,27387535,134809,71,70,55,69,69,77,4,1,102
385,player_385,4e9af75b72e87db8,CB,69,71,26,almeria,la liga,argentina,34550893,156741,52,70,78,70,67,79,1,0,1648
386,player_386,39d1b7c7fb23b597,CM,57,58,31,almeria,la liga,portugal,9407538,36381,80,73,66,51,30,64,1,2,1645
387,player_387,bcb6707101a93f19,CM,71,77,33,almeria,la liga,germany,64790183,452484,73,65,65,70,99,65,1,1,2436
388,player_388,3aa1f1c8463eb129,LW,72,73,31,cadiz,la liga,colombia,51254786,226943,64,53,43,83,57,94,1,3,2807
389,player_389,ee1d6b3af051bcba,CDM,66,68,31,cadiz,la liga,germany,25248669,177482,54,56,64,74,78,71,1,1,1505
390,player_390,05514fbc2e0cd6b4,CB,59,62,29,cadiz,la liga,uruguay,11571269,66215,82,99,68,68,72,61,1,1,2532
391,player_391,d381b472bb0be2bd,CB,55,62,33,cadiz,la liga,netherlands,8724447,50116,74,78,77,78,62,61,0,0,2136
392,player_392,bba418c972bee59e,CB,55,56,36,cadiz,la liga,uruguay,9096689,72412,57,67,64,55,62,59,0,2,1244
393,player_393,cd18b0f98aa6e7ee,LB,78,82,29,cadiz,la liga,netherlands,99595416,792770,78,51,76,69,80,64,0,0,951
394,player_394,05c1e6b10b001a45,LW,72,77,24,cadiz,la liga,brazil,70401132,332151,64,55,80,70,38,90,5,0,1243
395,player_395,0d97f69425f4a067,LW,69,73,19,cadiz,la liga,portugal,40071413,194629,73,62,61,80,88,89,0,3,3072
396,player_396,8f8a44af31243c84,CDM,70,70,27,cadiz,la liga,spain,55911884,348228,71,67,61,70,62,68,0,1,763
397,player_397,c4469eefa412f609,CB,72,80,17,cadiz,la liga,netherlands,44040272,207707,48,72,67,72,75,65,0,1,1442
398,player_398,9831f57db1f5840f,CM,61,65,29,cadiz,la liga,netherlands,19968215,121273,83,99,76,62,75,58,1,3,430
399,player_399,7cb7eb514f74b281,CDM,72,81,28,cadiz,la liga,france,62238272,388820,83,69,53,75,65,74,1,1,2066
400,player_400,719f98ccfcca4b41,CM,66,67,22,cadiz,la liga,argentina,26227988,102208,92,53,84,73,55,63,0,3,2512
401,player_401,0007e0add365a134,RB,74,81,22,cadiz,la liga,france,78339331,587103,92,64,79,80,56,84,0,1,1719
402,player_402,53f34ef493274300,LB,58,60,32,cadiz,la liga,brazil,10520145,51568,74,56,63,70,51,74,2,2,2901
403,player_403,e5db925e7e528233,GK,65,72,32,cadiz,la liga,france,19297901,91823,70,77,74,71,62,82,0,1,905
404,player_404,f4c7b0759b2623fa,RW,65,68,21,cadiz,la liga,brazil,19402620,123034,83,80,45,67,57,75,1,3,3268
405,player_405,aa7e89a00fb69814,RW,73,82,34,cadiz,la liga,england,78856894,565943,85,68,64,76,86,87,5,3,1371
406,player_406,a4e4297a3e3d1377,CB,59,62,23,cadiz,la liga,colombia,12294655,77548,63,86,50,47,30,69,0,1,1083
407,player_407,5080cbf86ef1cd83,CM,64,70,35,cadiz,la liga,portugal,19367495,121858,50,73,59,64,57,85,2,4,836
408,player_408,d80dba0649d00594,ST,55,55,36,cadiz,la liga,brazil,6797339,37994,69,54,62,74,49,63,4,0,1608
409,player_409,7f70314e2c55249b,RB,68,76,20,cadiz,la liga,england,37097978,223619,55,40,77,55,60,65,1,0,1259
410,player_410,6313d299fc91b622,CB,71,78,32,granada,la liga,england,53762542,224089,81,40,61,76,60,49,0,0,2521
411,player_411,722165ccae191962,LB,57,59,25,granada,la liga,argentina,13230608,63313,78,50,61,72,38,80,1,0,3135
412,player_412,ca9b5bcf466d7f24,RW,57,58,33,granada,la liga,brazil,8585013,46343,88,83,79,56,56,65,3,5,1251
413,player_413,56dbfe0625524088,LW,55,58,23,granada,la liga,england,7773674,33725,99,74,62,77,38,64,4,4,1424
414,player_414,da28bd5d2c97093c,LW,59,68,34,granada,la liga,france,13217511,50220,63,60,95,66,70,71,3,4,1254
415,player_415,141449a4a64fc336,LB,58,60,20,granada,la liga,colombia,13452430,60083,76,68,74,81,47,55,0,7,3121
416,player_416,3c90c68416228e25,RW,77,80,24,granada,la liga,portugal,137052215,414881,47,54,80,74,73,70,4,4,1445
417,player_417,1fe9697592c9ea59,CM,59,64,29,granada,la liga,france,10827882,55510,99,76,75,55,46,66,0,1,3383
418,player_418,405f9f873b14ada1,CB,61,67,28,granada,la liga,brazil,14804962,108050,59,64,75,60,66,74,1,4,455
419,player_419,9f83f256dab1f2f3,GK,66,74,18,granada,la liga,netherlands,23957123,85195,74,87,74,70,72,61,0,2,2781
420,player_420,866329c6537f5bc1,LW,59,63,18,granada,la liga,spain,16561153,88981,78,66,81,65,45,62,1,3,2693
421,player_421,21f0ec9815a45ba0,CB,62,70,34,granada,la liga,colombia,14169165,66038,49,51,67,79,65,76,0,1,1914
422,player_422,c93e42ab94111907,RB,65,73,18,granada,la liga,netherlands,32955299,247014,67,63,89,46,58,76,0,1,2238
423,player_423,87bee18388dda4c9,LW,58,62,17,granada,la liga,netherlands,14791609,115842,95,86,67,87,72,62,2,3,444
424,player_424,c184924f621c8f03,GK,66,67,19,granada,la liga,uruguay,39591814,293920,89,43,70,66,60,50,1,0,2752
